Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
DRH03,OUT013,2613.649503330824
FDZ47,OUT045,2192.4632072073423
FDV04,OUT018,2737.1549305964563
FDZ10,OUT018,2426.04195630992
FDG46,OUT017,2192.4632072073423
NCF07,OUT045,2192.4632072073423
FDY44,OUT035,2683.5406130699566
FDB21,OUT013,3373.3729938250594
FDS20,OUT035,2683.5406130699566
FDS49,OUT049,1742.1651586477958
FDX55,OUT027,4956.502712815995
NCQ02,OUT018,2737.1549305964563
FDR25,OUT013,3373.3729938250594
DRG39,OUT045,1843.0493611747465
FDB46,OUT046,2464.0957107149975
NCC30,OUT018,2737.1549305964563
FDE58,OUT035,2195.9766470762315
FDC05,OUT019,594.1103436002086
FDY15,OUT046,2183.8807631375444
FDG14,OUT046,2183.8807631375444
FDL08,OUT049,2466.6466673171694
FDQ47,OUT013,2302.2162628430906
FDN12,OUT035,2195.9766470762315
FDW10,OUT013,2921.6105241676673
FDD02,OUT035,2195.9766470762315
FDX35,OUT010,745.2551305863032
FDT35,OUT046,2183.8807631375444
DRN47,OUT019,594.1103436002086
FDB11,OUT010,745.2551305863032
FDN20,OUT045,2678.2423063871224
FDB59,OUT035,2683.5406130699566
FDJ58,OUT045,2678.2423063871224
FDU60,OUT046,2183.8807631375444
FDS03,OUT049,1393.3871566813445
FDU40,OUT019,594.1103436002086
DRH15,OUT049,1393.3871566813445
FDD04,OUT027,4413.667857001392
FDQ01,OUT046,2464.0957107149975
FDF28,OUT035,2195.9766470762315
FDD22,OUT010,645.1366363896364
FDY19,OUT046,1742.1651586477958
FDN33,OUT035,2195.9766470762315
FDV36,OUT035,2195.9766470762315
FDW01,OUT010,676.3141626063406
FDJ28,OUT049,2183.8807631375444
FDB17,OUT035,2683.5406130699566
FDM40,OUT049,2183.8807631375444
FDV46,OUT045,2192.4632072073423
FDQ44,OUT049,1742.1651586477958
NCD42,OUT046,1393.3871566813445
DRH37,OUT046,2183.8807631375444
FDR10,OUT018,2737.1549305964563
NCD06,OUT027,3348.7050200905232
FDI53,OUT046,2183.8807631375444
FDG16,OUT035,2678.1996994801366
DRB25,OUT046,1742.1651586477958
FDY09,OUT046,2183.8807631375444
FDX48,OUT045,2678.2423063871224
FDC03,OUT010,676.3141626063406
FDT47,OUT035,2195.9766470762315
FDW44,OUT027,4413.667857001392
FDT24,OUT017,2192.4632072073423
FDT12,OUT019,647.5685859827722
NCS38,OUT035,2195.9766470762315
FDO39,OUT035,2683.5406130699566
FDA13,OUT046,1393.3871566813445
FDO48,OUT035,2678.1996994801366
DRJ01,OUT017,2678.2423063871224
FDD53,OUT018,2151.5050398537514
NCT05,OUT049,2466.6466673171694
FDQ51,OUT045,1843.0493611747465
FDU60,OUT013,2921.6105241676673
FDC59,OUT046,1393.3871566813445
FDP36,OUT035,1844.7957828978306
NCM19,OUT017,2192.4632072073423
FDL16,OUT035,1844.7957828978306
FDE50,OUT018,2737.1549305964563
NCR18,OUT013,2302.2162628430906
NCD30,OUT035,2195.9766470762315
FDH31,OUT013,2613.649503330824
FDD56,OUT019,594.1103436002086
FDC47,OUT049,2466.6466673171694
FDZ21,OUT045,2192.4632072073423
FDM01,OUT049,1742.1651586477958
FDF24,OUT013,2613.649503330824
FDW23,OUT017,1843.0493611747465
FDY52,OUT018,2151.5050398537514
DRH37,OUT027,4413.667857001392
DRO47,OUT027,3892.471490552113
FDR25,OUT049,2466.6466673171694
FDQ24,OUT027,4956.502712815995
DRJ51,OUT018,3070.3706727418853
NCU06,OUT035,2678.1996994801366
NCV18,OUT018,2426.04195630992
NCC06,OUT027,3892.471490552113
FDZ01,OUT018,2426.04195630992
FDT14,OUT017,2192.4632072073423
FDD11,OUT019,647.5685859827722
FDN09,OUT017,2672.9013927973024
NCO18,OUT010,676.3141626063406
FDZ50,OUT045,2678.2423063871224
FDS44,OUT013,3373.3729938250594
FDI36,OUT045,2678.2423063871224
FDA26,OUT010,745.2551305863032
NCY53,OUT049,1742.1651586477958
FDF32,OUT049,2183.8807631375444
FDF59,OUT010,645.1366363896364
FDB20,OUT046,1742.1651586477958
DRH11,OUT035,1844.7957828978306
FDT03,OUT049,2183.8807631375444
NCH06,OUT035,2678.1996994801366
FDR55,OUT049,2183.8807631375444
FDI10,OUT035,2683.5406130699566
FDZ12,OUT045,2678.2423063871224
FDM12,OUT049,2183.8807631375444
DRB25,OUT045,2192.4632072073423
NCS41,OUT013,2921.6105241676673
NCT53,OUT049,2183.8807631375444
NCD55,OUT013,2302.2162628430906
FDY08,OUT049,2183.8807631375444
NCP55,OUT049,1393.3871566813445
FDA33,OUT013,2921.6105241676673
FDQ33,OUT013,2921.6105241676673
FDE45,OUT027,4413.667857001392
FDT26,OUT013,2613.649503330824
NCV53,OUT049,2466.6466673171694
FDK60,OUT027,3892.471490552113
NCJ29,OUT046,1742.1651586477958
FDI15,OUT045,2672.9013927973024
FDX21,OUT013,2613.649503330824
FDV49,OUT019,647.5685859827722
DRO59,OUT046,1742.1651586477958
FDZ14,OUT045,2192.4632072073423
FDP32,OUT027,3892.471490552113
FDC33,OUT017,2678.2423063871224
FDT14,OUT010,645.1366363896364
NCN54,OUT027,3892.471490552113
FDR57,OUT027,4413.667857001392
DRK12,OUT046,1393.3871566813445
FDX52,OUT049,2183.8807631375444
FDX08,OUT010,676.3141626063406
FDP10,OUT010,645.1366363896364
NCP50,OUT045,2192.4632072073423
NCL06,OUT013,3373.3729938250594
FDP25,OUT013,3373.3729938250594
FDE53,OUT013,2613.649503330824
FDL27,OUT017,1843.0493611747465
FDC35,OUT049,2466.6466673171694
DRJ47,OUT010,676.3141626063406
FDD16,OUT018,2426.04195630992
NCN42,OUT049,2183.8807631375444
FDC38,OUT027,3892.471490552113
NCO07,OUT045,2672.9013927973024
FDQ20,OUT049,1393.3871566813445
FDI32,OUT046,1742.1651586477958
FDN20,OUT010,676.3141626063406
DRJ51,OUT027,4956.502712815995
FDU08,OUT045,2192.4632072073423
DRN37,OUT019,594.1103436002086
FDD05,OUT010,645.1366363896364
FDW15,OUT046,2183.8807631375444
FDI52,OUT046,1742.1651586477958
DRM11,OUT049,2466.6466673171694
NCO06,OUT045,1843.0493611747465
FDU38,OUT049,2183.8807631375444
FDU59,OUT018,2737.1549305964563
FDJ10,OUT046,1742.1651586477958
FDM13,OUT049,1742.1651586477958
NCJ30,OUT019,594.1103436002086
FDM45,OUT018,2426.04195630992
FDP36,OUT045,1843.0493611747465
NCD30,OUT010,645.1366363896364
FDN48,OUT017,2192.4632072073423
FDY32,OUT049,2183.8807631375444
FDU47,OUT046,2183.8807631375444
FDF17,OUT019,594.1103436002086
FDP34,OUT017,2678.2423063871224
FDA47,OUT049,2183.8807631375444
DRD27,OUT027,3892.471490552113
FDW38,OUT045,1843.0493611747465
FDZ15,OUT019,565.9332065922275
FDZ03,OUT027,4413.667857001392
NCN19,OUT049,2183.8807631375444
FDG02,OUT035,2683.5406130699566
FDS31,OUT035,2683.5406130699566
FDW43,OUT019,647.5685859827722
FDZ47,OUT010,645.1366363896364
FDO57,OUT017,2678.2423063871224
NCL07,OUT013,2302.2162628430906
NCV42,OUT013,2613.649503330824
FDP40,OUT017,2192.4632072073423
FDP48,OUT019,594.1103436002086
FDH21,OUT017,2678.2423063871224
NCP02,OUT049,1393.3871566813445
FDK24,OUT049,1393.3871566813445
FDC41,OUT045,2192.4632072073423
FDF08,OUT017,2192.4632072073423
FDO49,OUT017,1843.0493611747465
FDS56,OUT027,4956.502712815995
FDX46,OUT018,2151.5050398537514
FDQ07,OUT013,3373.3729938250594
FDC32,OUT010,645.1366363896364
FDT21,OUT019,647.5685859827722
FDG58,OUT045,2678.2423063871224
FDW14,OUT049,1742.1651586477958
DRA12,OUT027,4413.667857001392
FDV27,OUT013,2613.649503330824
DRD25,OUT013,2613.649503330824
DRF48,OUT027,4413.667857001392
FDX24,OUT017,2192.4632072073423
DRJ51,OUT046,2464.0957107149975
FDE45,OUT045,2678.2423063871224
FDE14,OUT046,1742.1651586477958
FDG53,OUT045,2192.4632072073423
FDT08,OUT046,2183.8807631375444
DRC27,OUT027,4956.502712815995
FDG20,OUT035,2683.5406130699566
FDC21,OUT046,1742.1651586477958
FDV31,OUT018,2737.1549305964563
FDB58,OUT045,2678.2423063871224
FDV23,OUT046,1742.1651586477958
FDA25,OUT019,565.9332065922275
FDC15,OUT046,2183.8807631375444
FDU47,OUT049,1742.1651586477958
FDE23,OUT013,2302.2162628430906
FDS08,OUT013,2921.6105241676673
FDW03,OUT027,3892.471490552113
FDJ60,OUT018,2737.1549305964563
FDM34,OUT017,2192.4632072073423
FDW33,OUT013,2613.649503330824
FDZ40,OUT013,2302.2162628430906
FDE33,OUT018,2426.04195630992
NCC06,OUT010,645.1366363896364
FDU11,OUT046,1742.1651586477958
FDL44,OUT017,2678.2423063871224
NCZ29,OUT017,2192.4632072073423
FDG28,OUT010,745.2551305863032
FDL12,OUT018,2151.5050398537514
FDD52,OUT017,2192.4632072073423
FDO15,OUT013,2302.2162628430906
NCN29,OUT027,3348.7050200905232
FDW36,OUT013,2613.649503330824
FDB21,OUT046,2464.0957107149975
FDZ28,OUT013,2613.649503330824
FDY10,OUT035,2195.9766470762315
DRG39,OUT017,1843.0493611747465
FDN28,OUT013,2613.649503330824
FDV15,OUT035,2195.9766470762315
DRI13,OUT035,2678.1996994801366
FDH20,OUT046,1742.1651586477958
FDY51,OUT013,3373.3729938250594
FDE16,OUT013,3373.3729938250594
FDX40,OUT018,2151.5050398537514
FDC48,OUT018,2426.04195630992
FDS14,OUT046,2183.8807631375444
FDX56,OUT017,2672.9013927973024
FDI10,OUT046,2183.8807631375444
FDI14,OUT013,2921.6105241676673
DRM48,OUT013,2302.2162628430906
NCH07,OUT027,4413.667857001392
FDY26,OUT013,3373.3729938250594
FDD02,OUT027,3892.471490552113
FDM12,OUT046,2183.8807631375444
DRF01,OUT010,676.3141626063406
FDV36,OUT046,1742.1651586477958
DRI59,OUT013,3373.3729938250594
FDV03,OUT018,2737.1549305964563
FDO39,OUT017,2678.2423063871224
NCB07,OUT018,2737.1549305964563
FDH38,OUT027,3892.471490552113
FDZ13,OUT035,1844.7957828978306
NCZ30,OUT046,1742.1651586477958
NCA06,OUT035,1844.7957828978306
FDB04,OUT049,1742.1651586477958
FDN50,OUT013,2613.649503330824
NCG06,OUT049,2466.6466673171694
NCY17,OUT018,2151.5050398537514
FDC23,OUT046,2183.8807631375444
FDK33,OUT049,2466.6466673171694
FDR03,OUT049,2466.6466673171694
FDZ07,OUT045,1843.0493611747465
FDO38,OUT013,2613.649503330824
FDS59,OUT046,1742.1651586477958
DRM11,OUT019,647.5685859827722
FDX52,OUT027,4413.667857001392
DRJ35,OUT018,2151.5050398537514
NCP53,OUT046,2464.0957107149975
FDW15,OUT019,594.1103436002086
DRI47,OUT045,2678.2423063871224
DRZ11,OUT035,2195.9766470762315
FDS02,OUT013,2921.6105241676673
DRD49,OUT018,3070.3706727418853
FDW38,OUT049,1393.3871566813445
FDR21,OUT019,594.1103436002086
FDE40,OUT013,2302.2162628430906
FDI02,OUT045,2192.4632072073423
FDQ04,OUT045,1843.0493611747465
FDY14,OUT017,2672.9013927973024
NCT54,OUT046,1742.1651586477958
DRD25,OUT017,2192.4632072073423
DRE01,OUT045,2672.9013927973024
FDJ12,OUT010,745.2551305863032
NCZ05,OUT049,1742.1651586477958
DRB25,OUT019,565.9332065922275
NCC31,OUT045,2678.2423063871224
FDM16,OUT045,2192.4632072073423
DRG11,OUT049,1742.1651586477958
FDV24,OUT027,4413.667857001392
FDV43,OUT046,1393.3871566813445
FDG05,OUT018,2737.1549305964563
FDV23,OUT010,645.1366363896364
FDI58,OUT018,2426.04195630992
FDQ11,OUT017,2672.9013927973024
FDC05,OUT027,4413.667857001392
FDF40,OUT013,3373.3729938250594
FDU02,OUT018,3070.3706727418853
FDT32,OUT013,2921.6105241676673
NCF06,OUT017,2672.9013927973024
FDT46,OUT013,2302.2162628430906
FDR58,OUT010,645.1366363896364
FDY04,OUT046,2183.8807631375444
FDT58,OUT045,2678.2423063871224
FDE46,OUT049,2183.8807631375444
DRH11,OUT017,1843.0493611747465
DRI51,OUT046,2183.8807631375444
FDC35,OUT017,2672.9013927973024
FDP45,OUT035,2678.1996994801366
FDC45,OUT017,2678.2423063871224
FDU01,OUT045,2678.2423063871224
FDJ53,OUT010,645.1366363896364
FDJ46,OUT017,2678.2423063871224
FDX07,OUT013,2921.6105241676673
NCI30,OUT049,2466.6466673171694
FDE47,OUT027,3892.471490552113
FDV48,OUT045,2192.4632072073423
FDN16,OUT019,565.9332065922275
FDM52,OUT013,2921.6105241676673
FDA32,OUT027,4956.502712815995
FDH05,OUT017,2672.9013927973024
FDW25,OUT010,645.1366363896364
FDQ09,OUT046,1742.1651586477958
NCM17,OUT010,659.5603949203377
DRM59,OUT046,2183.8807631375444
FDV47,OUT027,3892.471490552113
DRE15,OUT035,1844.7957828978306
FDS25,OUT010,645.1366363896364
NCZ05,OUT018,2426.04195630992
NCV05,OUT019,594.1103436002086
DRM37,OUT046,2183.8807631375444
FDV58,OUT027,4413.667857001392
FDN22,OUT027,4956.502712815995
NCO06,OUT049,1393.3871566813445
FDT56,OUT019,563.0922648295153
FDM02,OUT013,2613.649503330824
FDA09,OUT046,2183.8807631375444
NCC06,OUT035,2195.9766470762315
NCL54,OUT049,2183.8807631375444
NCB55,OUT017,1843.0493611747465
FDB12,OUT017,2192.4632072073423
NCA54,OUT049,2183.8807631375444
NCS38,OUT049,1742.1651586477958
FDC02,OUT049,2466.6466673171694
FDK44,OUT019,594.1103436002086
FDE16,OUT035,2678.1996994801366
NCS05,OUT035,2195.9766470762315
FDZ59,OUT045,2678.2423063871224
FDI20,OUT017,2672.9013927973024
FDQ14,OUT046,2183.8807631375444
FDF53,OUT017,2678.2423063871224
FDW25,OUT017,2192.4632072073423
NCQ43,OUT010,645.1366363896364
FDX52,OUT013,2921.6105241676673
FDE28,OUT045,2672.9013927973024
FDN15,OUT017,2192.4632072073423
FDO28,OUT017,2192.4632072073423
FDQ33,OUT045,2678.2423063871224
FDM22,OUT010,659.5603949203377
FDJ03,OUT017,1843.0493611747465
FDI16,OUT045,1843.0493611747465
FDI09,OUT027,4956.502712815995
FDX55,OUT013,3373.3729938250594
FDS23,OUT027,3892.471490552113
DRC12,OUT045,2678.2423063871224
FDH41,OUT049,2466.6466673171694
FDN01,OUT013,2921.6105241676673
FDV55,OUT045,2678.2423063871224
NCJ19,OUT013,2302.2162628430906
NCY29,OUT010,659.5603949203377
FDP03,OUT018,2426.04195630992
FDZ52,OUT045,2192.4632072073423
FDH31,OUT010,645.1366363896364
FDQ19,OUT018,3070.3706727418853
FDS15,OUT035,2195.9766470762315
FDN32,OUT017,2678.2423063871224
FDH32,OUT049,1742.1651586477958
FDF33,OUT017,2192.4632072073423
FDJ22,OUT046,2183.8807631375444
FDG56,OUT010,659.5603949203377
FDC05,OUT046,2183.8807631375444
FDK09,OUT013,3373.3729938250594
NCV29,OUT045,2678.2423063871224
NCC43,OUT019,647.5685859827722
NCA42,OUT049,2183.8807631375444
FDC10,OUT046,1742.1651586477958
FDC16,OUT013,2613.649503330824
NCL17,OUT013,2921.6105241676673
FDA51,OUT035,2195.9766470762315
FDW01,OUT017,2678.2423063871224
NCF30,OUT045,2192.4632072073423
FDN49,OUT013,2302.2162628430906
FDY20,OUT045,2192.4632072073423
FDC15,OUT045,2678.2423063871224
FDY24,OUT046,1393.3871566813445
NCG43,OUT017,2192.4632072073423
FDA48,OUT013,3373.3729938250594
NCF55,OUT017,1843.0493611747465
FDL38,OUT049,1742.1651586477958
NCQ29,OUT018,3070.3706727418853
FDC34,OUT017,2678.2423063871224
FDP36,OUT027,3348.7050200905232
FDN50,OUT010,645.1366363896364
FDO23,OUT049,1742.1651586477958
FDT56,OUT013,2302.2162628430906
FDT13,OUT027,4413.667857001392
FDZ03,OUT013,2921.6105241676673
FDQ03,OUT010,745.2551305863032
FDU44,OUT045,2678.2423063871224
FDD03,OUT049,2466.6466673171694
NCH30,OUT013,2613.649503330824
FDS60,OUT010,676.3141626063406
FDG08,OUT046,2183.8807631375444
FDX38,OUT017,1843.0493611747465
FDD22,OUT017,2192.4632072073423
FDW51,OUT013,3373.3729938250594
FDL09,OUT017,2678.2423063871224
FDZ60,OUT045,2192.4632072073423
NCH07,OUT046,2183.8807631375444
NCQ41,OUT049,2183.8807631375444
FDW04,OUT049,1742.1651586477958
FDI08,OUT027,4956.502712815995
FDR19,OUT019,594.1103436002086
FDV13,OUT046,1742.1651586477958
FDB52,OUT017,2672.9013927973024
FDZ48,OUT027,3892.471490552113
NCO14,OUT049,1393.3871566813445
FDZ50,OUT013,2921.6105241676673
FDN27,OUT019,565.9332065922275
FDQ60,OUT013,2613.649503330824
FDR49,OUT017,1843.0493611747465
DRJ35,OUT027,3348.7050200905232
DRI49,OUT017,2192.4632072073423
FDB47,OUT017,2672.9013927973024
FDP37,OUT010,645.1366363896364
FDR26,OUT049,2183.8807631375444
FDY31,OUT019,594.1103436002086
FDC11,OUT045,2192.4632072073423
DRP47,OUT035,2678.1996994801366
NCY54,OUT018,2737.1549305964563
FDR27,OUT046,1742.1651586477958
FDQ21,OUT019,565.9332065922275
NCQ29,OUT035,2678.1996994801366
FDJ02,OUT046,2183.8807631375444
FDE21,OUT018,2426.04195630992
FDM39,OUT046,2183.8807631375444
FDZ01,OUT017,2192.4632072073423
NCB19,OUT018,2426.04195630992
FDU03,OUT046,2183.8807631375444
FDP27,OUT049,2183.8807631375444
DRF01,OUT045,2678.2423063871224
FDM03,OUT049,1742.1651586477958
FDV01,OUT046,2183.8807631375444
FDS16,OUT046,2183.8807631375444
FDO45,OUT035,2195.9766470762315
NCX06,OUT035,2683.5406130699566
FDP13,OUT046,1393.3871566813445
NCR38,OUT018,3070.3706727418853
FDA01,OUT013,2302.2162628430906
FDT26,OUT017,2192.4632072073423
FDD44,OUT027,4956.502712815995
FDB26,OUT013,2302.2162628430906
FDP45,OUT019,647.5685859827722
NCP55,OUT046,1393.3871566813445
FDT23,OUT017,2192.4632072073423
FDO51,OUT045,1843.0493611747465
FDA44,OUT046,1393.3871566813445
NCJ31,OUT018,3070.3706727418853
FDX37,OUT045,2192.4632072073423
NCD18,OUT049,2466.6466673171694
FDN40,OUT027,4413.667857001392
FDL33,OUT017,2678.2423063871224
DRF48,OUT035,2683.5406130699566
FDW08,OUT035,2195.9766470762315
FDX39,OUT018,3070.3706727418853
FDB38,OUT049,2183.8807631375444
FDY46,OUT018,2737.1549305964563
NCB06,OUT049,2183.8807631375444
FDA34,OUT035,2683.5406130699566
FDA35,OUT045,2192.4632072073423
FDQ07,OUT035,2678.1996994801366
FDU32,OUT045,2192.4632072073423
FDU26,OUT013,2613.649503330824
FDU13,OUT010,676.3141626063406
FDO09,OUT035,2678.1996994801366
FDW03,OUT019,565.9332065922275
FDB38,OUT013,2921.6105241676673
FDL26,OUT010,676.3141626063406
NCN43,OUT045,2192.4632072073423
FDH08,OUT045,2672.9013927973024
NCC31,OUT019,594.1103436002086
FDH14,OUT035,2195.9766470762315
FDL40,OUT017,2192.4632072073423
FDD20,OUT035,2195.9766470762315
NCV53,OUT035,2678.1996994801366
FDD16,OUT045,1843.0493611747465
FDP24,OUT035,2195.9766470762315
FDQ25,OUT045,2678.2423063871224
FDM38,OUT035,1844.7957828978306
NCT18,OUT010,676.3141626063406
FDM34,OUT049,1742.1651586477958
DRH37,OUT010,676.3141626063406
NCE07,OUT013,2921.6105241676673
FDG12,OUT013,2613.649503330824
FDB59,OUT010,676.3141626063406
FDS10,OUT018,2737.1549305964563
FDN21,OUT010,676.3141626063406
FDM02,OUT045,2192.4632072073423
FDO44,OUT049,1742.1651586477958
NCN17,OUT017,2192.4632072073423
FDH16,OUT018,2426.04195630992
FDL44,OUT046,2183.8807631375444
FDY47,OUT017,2192.4632072073423
DRI39,OUT046,1393.3871566813445
NCX54,OUT018,2426.04195630992
FDE59,OUT046,1393.3871566813445
FDO46,OUT045,2678.2423063871224
DRE13,OUT046,1742.1651586477958
FDW14,OUT013,2613.649503330824
FDF35,OUT046,1742.1651586477958
FDO50,OUT019,565.9332065922275
DRF49,OUT017,2192.4632072073423
FDT60,OUT049,1742.1651586477958
FDP38,OUT045,1843.0493611747465
FDA31,OUT027,4413.667857001392
FDY52,OUT010,659.5603949203377
FDD03,OUT027,4956.502712815995
FDN52,OUT018,2426.04195630992
FDU20,OUT010,645.1366363896364
FDD22,OUT035,2195.9766470762315
NCB55,OUT019,563.0922648295153
FDN27,OUT045,2192.4632072073423
FDD16,OUT013,2613.649503330824
FDW48,OUT046,1742.1651586477958
DRN35,OUT045,1843.0493611747465
FDX25,OUT049,2183.8807631375444
DRD49,OUT049,2466.6466673171694
FDE21,OUT019,565.9332065922275
FDN44,OUT035,2683.5406130699566
DRC01,OUT049,1393.3871566813445
NCK30,OUT046,2464.0957107149975
FDU39,OUT013,2302.2162628430906
FDB49,OUT013,2613.649503330824
FDS12,OUT045,2192.4632072073423
FDR57,OUT018,2737.1549305964563
FDX22,OUT027,4956.502712815995
FDC60,OUT013,2613.649503330824
NCE42,OUT049,2466.6466673171694
NCK42,OUT049,2466.6466673171694
DRE01,OUT017,2672.9013927973024
FDE57,OUT018,2737.1549305964563
DRK59,OUT019,647.5685859827722
FDB10,OUT027,4956.502712815995
FDQ25,OUT046,2183.8807631375444
FDY26,OUT017,2672.9013927973024
FDG28,OUT049,2466.6466673171694
FDM14,OUT049,1742.1651586477958
NCH29,OUT049,1742.1651586477958
FDD48,OUT049,1742.1651586477958
FDC17,OUT045,2672.9013927973024
DRH49,OUT027,3892.471490552113
FDN44,OUT018,2737.1549305964563
FDC29,OUT045,2192.4632072073423
DRK01,OUT019,565.9332065922275
FDD48,OUT017,2192.4632072073423
FDB59,OUT013,2921.6105241676673
FDY45,OUT010,745.2551305863032
FDX60,OUT035,2195.9766470762315
FDT09,OUT010,645.1366363896364
DRB24,OUT018,2737.1549305964563
FDL13,OUT035,2678.1996994801366
FDN16,OUT035,2195.9766470762315
FDK57,OUT013,2613.649503330824
FDO22,OUT027,3892.471490552113
FDC57,OUT010,676.3141626063406
FDZ13,OUT027,3348.7050200905232
FDW27,OUT013,2921.6105241676673
FDX10,OUT049,1393.3871566813445
FDY08,OUT018,2737.1549305964563
FDA49,OUT017,2192.4632072073423
FDC32,OUT018,2426.04195630992
FDO04,OUT035,1844.7957828978306
NCZ54,OUT013,2921.6105241676673
FDY40,OUT045,1843.0493611747465
FDW36,OUT045,2192.4632072073423
FDE11,OUT017,2678.2423063871224
DRE37,OUT045,2678.2423063871224
NCK19,OUT017,2678.2423063871224
FDT19,OUT035,2683.5406130699566
FDE56,OUT045,1843.0493611747465
FDZ57,OUT010,645.1366363896364
FDB35,OUT035,2195.9766470762315
FDF09,OUT010,659.5603949203377
FDO34,OUT046,2183.8807631375444
FDA55,OUT046,2464.0957107149975
NCM18,OUT035,1844.7957828978306
FDJ20,OUT019,565.9332065922275
DRQ35,OUT019,565.9332065922275
FDG02,OUT013,2921.6105241676673
NCU29,OUT018,2737.1549305964563
FDL27,OUT027,3348.7050200905232
NCA54,OUT035,2683.5406130699566
FDJ32,OUT035,1844.7957828978306
FDB21,OUT019,647.5685859827722
FDR46,OUT035,2683.5406130699566
FDZ32,OUT046,1742.1651586477958
DRF36,OUT017,2678.2423063871224
NCU54,OUT017,2672.9013927973024
NCI31,OUT017,1843.0493611747465
DRA59,OUT035,2683.5406130699566
NCC55,OUT045,1843.0493611747465
FDE44,OUT018,2151.5050398537514
NCN26,OUT018,2426.04195630992
FDC11,OUT049,1742.1651586477958
FDV24,OUT035,2683.5406130699566
FDR40,OUT019,565.9332065922275
NCQ17,OUT049,2183.8807631375444
FDC46,OUT045,2678.2423063871224
NCM18,OUT046,1393.3871566813445
FDK16,OUT046,1742.1651586477958
FDI28,OUT017,2192.4632072073423
FDS11,OUT018,3070.3706727418853
DRD13,OUT046,1393.3871566813445
FDL36,OUT035,2195.9766470762315
FDI27,OUT013,2302.2162628430906
FDJ53,OUT019,565.9332065922275
FDS44,OUT045,2672.9013927973024
FDE28,OUT046,2464.0957107149975
FDQ33,OUT018,2737.1549305964563
FDB37,OUT017,2672.9013927973024
FDQ31,OUT045,2192.4632072073423
NCQ05,OUT046,2183.8807631375444
FDE10,OUT013,2613.649503330824
FDF38,OUT017,1843.0493611747465
FDE50,OUT019,594.1103436002086
DRG37,OUT010,676.3141626063406
NCH06,OUT049,2466.6466673171694
FDY14,OUT045,2672.9013927973024
FDO27,OUT017,2192.4632072073423
FDQ19,OUT049,2466.6466673171694
FDZ26,OUT019,647.5685859827722
FDN51,OUT013,3373.3729938250594
FDK20,OUT035,2195.9766470762315
FDD40,OUT018,2737.1549305964563
DRI25,OUT018,2151.5050398537514
FDH56,OUT017,2192.4632072073423
FDI36,OUT027,4413.667857001392
DRH11,OUT018,2151.5050398537514
NCV18,OUT017,2192.4632072073423
DRI01,OUT049,2183.8807631375444
DRE48,OUT049,2183.8807631375444
FDS51,OUT035,1844.7957828978306
FDM38,OUT017,1843.0493611747465
FDB60,OUT027,4413.667857001392
FDY58,OUT035,2678.1996994801366
FDY22,OUT045,2678.2423063871224
FDF11,OUT027,4956.502712815995
FDZ51,OUT035,2195.9766470762315
FDQ45,OUT017,2678.2423063871224
FDF17,OUT035,2683.5406130699566
NCF31,OUT027,4413.667857001392
FDA37,OUT013,2613.649503330824
FDO51,OUT046,1393.3871566813445
FDF34,OUT013,2921.6105241676673
FDD57,OUT018,2426.04195630992
FDO37,OUT046,2464.0957107149975
FDR49,OUT049,1393.3871566813445
FDS39,OUT049,2183.8807631375444
FDI48,OUT027,3348.7050200905232
DRM35,OUT049,2183.8807631375444
FDV57,OUT035,2683.5406130699566
FDZ55,OUT013,2921.6105241676673
FDI28,OUT035,2195.9766470762315
FDS21,OUT045,1843.0493611747465
FDT34,OUT013,2613.649503330824
DRI25,OUT035,1844.7957828978306
FDT47,OUT010,645.1366363896364
DRH39,OUT045,2192.4632072073423
NCD54,OUT045,2678.2423063871224
FDU16,OUT027,3892.471490552113
NCW29,OUT045,2192.4632072073423
FDV25,OUT027,4956.502712815995
FDM56,OUT035,2195.9766470762315
FDZ04,OUT027,3348.7050200905232
FDG59,OUT019,563.0922648295153
FDI56,OUT045,2192.4632072073423
FDS33,OUT035,2195.9766470762315
FDC23,OUT049,2183.8807631375444
FDT11,OUT049,2183.8807631375444
FDG17,OUT045,2672.9013927973024
FDZ44,OUT045,2192.4632072073423
FDJ52,OUT013,2921.6105241676673
DRI23,OUT046,2183.8807631375444
DRE15,OUT010,645.1366363896364
NCF07,OUT013,2613.649503330824
NCR29,OUT049,1393.3871566813445
FDE44,OUT019,563.0922648295153
FDT23,OUT035,2195.9766470762315
NCG06,OUT017,2672.9013927973024
NCU41,OUT010,676.3141626063406
FDH46,OUT017,2192.4632072073423
FDV31,OUT013,2921.6105241676673
NCT41,OUT027,4413.667857001392
FDE22,OUT027,4413.667857001392
FDC26,OUT045,2192.4632072073423
DRF51,OUT017,1843.0493611747465
NCY53,OUT019,565.9332065922275
FDY21,OUT017,2678.2423063871224
FDL27,OUT013,2302.2162628430906
FDZ34,OUT049,2183.8807631375444
NCF43,OUT010,676.3141626063406
FDC21,OUT035,2195.9766470762315
FDL26,OUT013,2921.6105241676673
FDT25,OUT010,645.1366363896364
NCR30,OUT046,1393.3871566813445
DRL23,OUT019,565.9332065922275
NCR05,OUT049,2183.8807631375444
NCE19,OUT018,2151.5050398537514
FDY07,OUT035,1844.7957828978306
FDB10,OUT017,2672.9013927973024
FDP57,OUT013,2613.649503330824
FDU48,OUT019,565.9332065922275
FDH48,OUT035,2195.9766470762315
